"","LotArea","GrLivArea","MSSubClass","Neighborhood","BedroomAbvGr","2ndFlrSF","FullBath","TotalBsmtSF","MasVnrArea","OverallCond","1stFlrSF","GarageArea","MSZoning","BldgType","Total_porch_SF","Heating","OverallQual","YearBuilt","BsmtQual","BsmtFinSF1","Total_Bathrooms","ExterQual","KitchenQual","SaleCondition","MasVnrType","BsmtUnfSF","SalePrice","GrupoPrecio"
"328",8.3091845276863,6.76272950693188,"1_story_1945_","Edwards",2,0,1,864,0,8,864,0,"RL","1Fam",96,"GasA",5,"1920_1930","Fa",0,1,"TA","TA","Normal","None",6.76272950693188,11.5119249646366,"Barato"
"329",9.2223677521889,7.54433210805369,"2_family_conversion","OldTown",4,925,1,925,0,4,964,308,"RM","2fmCon",264,"GasA",7,"_1910","TA",0,1.5,"Fa","TA","Normal","None",6.83087423464618,11.7117763237154,"Barato"
"330",9.48910782703839,7.61035761831284,"1_story_1946_","Timber",3,0,2,2002,0,5,2018,746,"RL","1Fam",220,"GasA",9,"1990_","Ex",0,2,"Ex","Ex","Normal","None",7.60240133566582,12.8439713518596,"Caro"
"331",9.35123211067366,7.21376830811864,"split_multi_level","Edwards",2,0,1,1019,84,7,1357,312,"RL","1Fam",163,"GasA",6,"1950_1960","TA",6.5792512120101,2,"TA","Ex","Normal","BrkFace",5.70711026474888,12.083905011556,"Barato"
"332",9.4678467019179,7.24136628332232,"2_story_1946_","NWAmes",3,660,1,723,0,6,735,497,"RL","1Fam",410,"GasA",6,"1970_1980","TA",6.38687931936265,2,"TA","TA","Normal","None",4.87519732320115,11.9953516142145,"Barato"
"333",9.19105561056432,7.36137542897735,"1_story_1946_","CollgCr",3,0,2,1573,110,5,1573,544,"RL","1Fam",72,"GasA",7,"1990_","Gd",6.67076632084587,3,"Gd","Gd","Normal","BrkFace",6.66695679242921,12.3327052964635,"Barato"
"334",9.08262063037381,6.94793706861497,"1_story_1946_","CollgCr",3,0,2,1040,0,7,1040,484,"RL","1Fam",288,"GasA",5,"1970_1980","Gd",6.27852142416584,2,"TA","Gd","Normal","None",5.89989735358249,11.9217183631711,"Barato"
"335",8.64206217346211,7.41457288135059,"1_story_PUD_1946_","StoneBr",2,0,2,1501,0,5,1659,499,"RL","TwnhsE",271,"GasA",8,"1990_","Gd",7.05531284333975,3,"Gd","Ex","Normal","None",5.8406416573734,12.5353763926728,"Caro"
"336",9.31163262345805,7.58629630715272,"2_story_1946_","NridgHt",3,850,2,1085,788,5,1120,753,"RL","1Fam",251,"GasA",8,"1990_","Gd",0,2.5,"Gd","Ex","Partial","Stone",6.99025650049388,12.5461099483159,"Caro"
"337",7.42714413340862,7.17242457712485,"2_story_PUD_1946","BrDale",3,672,2,630,268,7,630,264,"RM","Twnhs",185,"GasA",5,"1970_1980","TA",5.44673737166631,2.5,"TA","TA","Normal","BrkFace",5.99146454710798,11.6910716503537,"Barato"
"338",9.224341891612,7.41758040241454,"2_story_1946_","NWAmes",4,832,2,832,0,5,832,528,"RL","1Fam",287,"GasA",7,"1970_1980","Gd",5.27299955856375,2.5,"TA","TA","Normal","None",6.45990445437753,12.0008917945901,"Barato"
"339",9.03610602536485,6.95939851213398,"1_story_1946_","NAmes",3,0,1,1052,168,5,1052,288,"RL","1Fam",356,"GasA",5,"1960_1970","TA",6.92461239604856,2.5,"TA","TA","Normal","BrkFace",3.61091791264422,11.8386256046095,"Barato"
"340",9.07119324056602,7.02908756414966,"1_story_1946_","NAmes",3,0,2,1120,148,6,1128,525,"RL","1Fam",335,"GasA",5,"1960_1970","TA",6.65544035036765,3,"TA","TA","Normal","BrkFace",5.84354441703136,11.9511803959014,"Barato"
"341",8.99628043939502,6.89871453432999,"1_story_1946_","CollgCr",3,0,1,990,0,5,990,480,"RL","1Fam",64,"GasA",5,"1990_","Gd",6.61606518513282,2,"TA","TA","Normal","None",5.50125821054473,11.8350089641393,"Barato"
"342",9.16670191494635,7.94129557090653,"2_story_1946_","NoRidge",4,1357,2,1453,336,5,1453,750,"RL","1Fam",500,"GasA",8,"1980_1990","Ex",6.18001665365257,2.5,"Gd","Gd","Normal","BrkFace",6.87935580446044,12.618182296357,"Caro"
"343",9.22886767659007,7.56216163122565,"2_story_1946_","NoRidge",3,862,2,750,0,5,1061,564,"RL","1Fam",279,"GasA",7,"1990_","Gd",6.51471269087253,3.5,"Gd","Gd","Normal","None",4.34380542185368,12.1547793511426,"Barato"
"344",9.20903952624314,7.49331724886215,"1_story_1946_","Somerst",2,0,2,1795,428,5,1795,895,"RL","1Fam",49,"GasA",8,"1990_","Ex",0,2,"Gd","Gd","Partial","BrkFace",7.49331724886215,11.8981878657609,"Barato"
"345",9.11437998083027,7.39817409297047,"2_story_1946_","Gilbert",3,677,2,935,0,5,955,462,"RL","1Fam",28,"GasA",7,"1990_","Gd",0,2.5,"TA","TA","Normal","None",6.84161547647759,12.0810761553555,"Barato"
"346",9.14590851181679,7.68248244653451,"2_story_1946_","CollgCr",3,885,2,1284,149,5,1284,647,"RL","1Fam",279,"GasA",8,"1990_","Gd",0,2.5,"Gd","Gd","Normal","BrkFace",7.15851399732932,12.3392914893164,"Barato"
"347",9.94184250641259,7.67647364638916,"1_story_1946_","NWAmes",3,0,2,1568,0,7,2156,508,"RL","1Fam",370,"GasA",7,"1960_1970","TA",5.6970934865054,2,"TA","TA","Normal","None",7.09340462586877,12.4780063610138,"Caro"
"348",9.24154829910038,7.53155238140729,"2_story_1946_","CollgCr",3,873,2,992,0,5,992,839,"RL","1Fam",184,"GasA",7,"1990_","Gd",6.60123011872888,3.5,"Gd","Gd","Normal","None",5.55295958492162,12.3673407931263,"Barato"
"349",9.15672860252753,6.7945865808765,"1_story_1946_","NAmes",3,0,1,864,65,5,892,264,"RL","1Fam",0,"GasA",5,"1960_1970","TA",5.83188247728352,1,"TA","TA","Normal","BrkFace",6.26339826259162,11.6082356447746,"Barato"
"350",9.43460329655831,7.46106551435428,"1_5_story_fin","NAmes",4,457,2,715,0,4,1281,368,"RL","1Fam",55,"GasA",4,"1910_1920","TA",0,2,"TA","TA","Normal","None",6.57368016696065,11.5607627943844,"Barato"
"351",8.92279162396964,7.42356844425917,"2_story_1946_","Somerst",3,860,2,814,0,5,814,663,"FV","1Fam",96,"GasA",7,"1990_","Gd",6.2803958389602,3.5,"Gd","Gd","Normal","None",5.64190707093811,12.2830336866663,"Barato"
"352",8.39750834847026,6.74405918631135,"1_story_PUD_1946_","CollgCr",1,0,1,848,170,5,848,420,"RM","TwnhsE",140,"GasA",6,"1990_","Gd",6.53087762772588,2,"Gd","Gd","Normal","BrkFace",5.0998664278242,11.8775685785581,"Barato"
"353",9.16962253869762,7.41577697541539,"split_multi_level","NAmes",3,0,1,992,0,6,1661,377,"RL","1Fam",206,"GasA",6,"1950_1960","TA",6.72383244082121,2,"TA","Gd","Normal","None",5.08759633523238,12.0167264737993,"Barato"
"354",9.18512512283512,7.64873978895624,"2_story_1946_","CollgCr",3,989,2,1108,0,6,1108,583,"RL","1Fam",423,"GasA",7,"1990_","Gd",6.88346258641309,3.5,"TA","Gd","Normal","None",4.89783979995091,12.5219776769257,"Caro"
"355",9.30492301446213,7.36010397298915,"1_story_1946_","Timber",3,0,2,1571,80,5,1571,722,"RL","1Fam",136,"GasA",8,"1990_","Gd",0,2,"Gd","Gd","Partial","BrkFace",7.36010397298915,12.3842188309136,"Barato"
"356",8.74719318352693,6.67329796776765,"1_story_1945_","SWISU",2,0,1,768,0,5,790,160,"RL","1Fam",141,"GasA",6,"1920_1930","Gd",5.95324333428778,1,"TA","TA","Normal","None",5.95324333428778,11.418614785499,"Barato"
"357",10.1401394538751,7.25629723969068,"1_story_1945_","Sawyer",3,0,2,816,0,7,1416,576,"RL","1Fam",112,"GasA",5,"1910_1920","TA",0,2,"TA","Gd","Normal","None",6.70563909486,11.6262541502772,"Barato"
"358",9.11173476822206,7.13807303404435,"1_5_story_fin","Edwards",2,560,1,560,0,5,698,280,"RL","1Fam",0,"GasA",6,"1930_1940","TA",5.32300997913841,1,"TA","TA","Normal","None",5.87773578177964,11.5617156291397,"Barato"
"359",8.60098271714592,7.05185562295589,"1_5_story_fin","IDOTRR",3,358,1,796,0,8,796,240,"RM","1Fam",96,"GasA",4,"1920_1930","TA",6.60123011872888,2,"TA","Gd","Normal","None",4.12713438504509,11.740061037554,"Barato"
"360",8.69968140098951,7.10578612948127,"1_5_story_fin","BrkSide",3,349,1,735,0,6,869,440,"RM","1Fam",0,"GasA",6,"1940_1950","TA",5.92958914338989,1.5,"TA","TA","Normal","None",5.88887795833288,11.7829526021833,"Barato"
"361",9.6327936931132,7.28961052145117,"1_story_1946_","Somerst",3,0,2,1485,84,5,1464,754,"RL","1Fam",328,"GasA",8,"1990_","Gd",6.8351845861473,3,"Gd","Gd","Normal","Stone",6.32256523992728,12.5529265202611,"Caro"
"362",9.04144823549389,6.64509096950564,"split_foyer","CollgCr",2,0,1,768,0,7,768,396,"RL","1Fam",58,"GasA",5,"1970_1980","Gd",6.48768401848461,2,"TA","TA","Normal","None",4.72738781871234,11.7981044072039,"Barato"
"363",9.08034557536,6.72623340235875,"1_story_1946_","Mitchel",3,0,1,833,0,5,833,0,"RL","1Fam",0,"GasA",5,"1980_1990","TA",6.4393503711001,2,"TA","TA","Normal","None",5.34233425196481,11.6262541502772,"Barato"
"364",9.30519590298886,7.52023455647463,"1_story_1946_","SawyerW",2,0,2,1844,366,5,1844,620,"RL","1Fam",209,"GasA",8,"1990_","Gd",6.88448665204278,3,"Gd","Gd","Abnorml","Stone",6.76734312526539,12.4568313638774,"Caro"
"365",8.19863945529737,7.35883089834235,"1_story_PUD_1946_","Blmngtn",1,0,2,1386,130,5,1569,660,"RL","TwnhsE",163,"GasA",7,"1990_","Gd",6.89669433162271,2.5,"Gd","Gd","Normal","BrkFace",5.98896141688986,12.0776709307256,"Barato"
"366",9.88791695754517,7.69712131728263,"split_multi_level","Edwards",4,626,2,697,0,7,1575,432,"RL","1Fam",822,"GasA",6,"1960_1970","Gd",0,2,"Gd","Gd","Alloca","None",6.54821910276237,12.5244172797888,"Caro"
"367",8.88197518424887,6.69084227741856,"1_story_1945_","OldTown",2,0,1,788,294,7,804,240,"RM","1Fam",154,"GasA",5,"1930_1940","TA",6.2363695902037,2,"TA","Gd","Abnorml","Stone",5.63121178182137,11.6868787720937,"Barato"
"368",9.9956564400075,7.51697722460432,"2_story_1946_","Gilbert",4,1104,2,732,0,5,734,372,"RL","1Fam",140,"GasA",5,"1990_","Gd",0,2.5,"Gd","TA","Normal","None",6.59714570188665,12.1659795519637,"Barato"
"369",9.42907421480169,7.56682847920833,"1_story_1946_","NridgHt",2,0,2,1932,426,5,1932,774,"RL","1Fam",370,"GasA",8,"1990_","Ex",7.19818357710194,3,"Ex","Ex","Partial","Stone",6.3919171133926,12.8856709532443,"Caro"
"370",9.35746643686648,7.45356187164337,"2_story_1946_","NWAmes",3,685,2,539,96,6,1040,550,"RL","1Fam",304,"GasA",7,"1970_1980","TA",5.75574221358691,2.5,"TA","TA","Normal","BrkFace",4.74493212836325,12.1909590077201,"Barato"
"371",9.35244738860101,7.84619881549743,"2_story_1945_","Crawfor",3,748,2,588,0,7,1423,672,"RL","1Fam",431,"GasA",6,"1920_1930","Ex",0,2,"TA","TA","Normal","None",6.37842618365159,12.1600287070288,"Barato"
"372",9.21044036697652,7.64539769942863,"2_story_1946_","CollgCr",3,870,2,1220,438,5,1220,556,"RL","1Fam",65,"GasA",8,"1990_","Gd",6.98471632011827,3.5,"Gd","Gd","Normal","BrkFace",4.95582705760126,12.3883942023241,"Barato"
"373",7.3356339819272,6.44730586254121,"PUD_multilevel","MeadowV",1,0,1,630,0,7,630,0,"RM","Twnhs",0,"GasA",5,"1960_1970","Gd",6.31716468674728,2,"TA","Ex","Abnorml","None",4.35670882668959,11.4295438560312,"Barato"
"374",9.10509096125709,7.49164547360513,"duplex_all_style_age","NAmes",4,896,2,896,0,5,896,0,"RL","Duplex",77,"GasA",5,"1970_1980","Gd",0,3,"TA","TA","Normal","None",6.7990558620588,11.8204101647182,"Barato"
"375",9.13378324925403,7.36454701425564,"1_story_1946_","Somerst",3,0,2,1573,194,5,1578,840,"RL","1Fam",36,"GasA",8,"1990_","Gd",0,2,"Gd","Ex","Partial","Stone",7.36137542897735,12.5675510344332,"Caro"
"376",8.92279162396964,7.10824413973154,"1_story_1946_","Somerst",2,0,2,1221,0,5,1221,400,"FV","1Fam",113,"GasA",7,"1990_","Gd",6.01859321449623,3,"Gd","Gd","Normal","None",6.69950034016168,12.1281111040605,"Barato"
"377",8.97689392766608,7.40731771046942,"2_story_1946_","Gilbert",3,694,2,953,0,5,953,460,"RL","1Fam",40,"GasA",6,"1990_","Gd",0,2.5,"TA","TA","Normal","None",6.86066367144829,12.0725412529057,"Barato"
"378",9.18173511496585,6.98378996525813,"1_story_1946_","NAmes",2,0,1,1078,0,6,1078,240,"RL","1Fam",478,"GasA",5,"1940_1950","TA",3.91202300542815,2,"TA","Gd","Normal","None",0,11.8644622310528,"Barato"
"379",9.22788555119193,7.20191631753163,"1_story_1946_","Gilbert",2,0,1,1300,0,5,1341,506,"RL","1Fam",192,"GasA",7,"1980_1990","Gd",6.45833828334479,2.5,"TA","Gd","Normal","None",6.49828214947643,11.9954238266174,"Barato"
"380",9.46179923427044,7.755767170103,"2_story_1946_","NridgHt",3,707,2,1590,162,5,1627,751,"RL","1Fam",277,"GasA",9,"1990_","Ex",0,2.5,"Ex","Ex","Partial","Stone",7.37211802833779,12.0977129991243,"Barato"
"381",9.52156805800298,7.71912984090673,"2_story_1946_","NridgHt",3,563,2,1671,232,5,1687,756,"RL","1Fam",368,"GasA",8,"1990_","Gd",6.361302477573,3.5,"Gd","Gd","Normal","BrkFace",6.99759598298193,12.1364230280447,"Barato"
"382",9.05695606507683,7.45818615734049,"2_story_1946_","Gilbert",3,886,2,847,0,5,847,433,"RL","1Fam",192,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.7428806357919,12.0688227517101,"Barato"
"383",9.25349564229011,7.29233717617388,"1_story_1946_","Somerst",2,0,2,1468,0,5,1468,528,"FV","1Fam",318,"GasA",6,"1990_","Ex",7.25488481007734,3,"Gd","Gd","Normal","None",4.00733318523247,12.018814555782,"Barato"
"384",7.84188592898462,7.09090982207998,"2_story_PUD_1946","Somerst",2,600,2,600,0,5,600,480,"FV","Twnhs",172,"GasA",7,"1990_","Gd",5.91079664404053,3.5,"Gd","Gd","Normal","None",5.25227342804663,11.8981309264102,"Barato"
"385",9.46141032593123,7.25770767716004,"1_story_1946_","Somerst",1,0,1,1642,0,5,1418,852,"FV","1Fam",576,"GasA",8,"1990_","Ex",6.94022246911964,2.5,"Gd","Gd","Partial","None",6.4150969591716,11.9589824133758,"Barato"
"386",9.25502688959859,7.51207124583547,"1_story_1946_","NWAmes",4,0,2,1829,120,6,1829,535,"RL","1Fam",76,"GasA",6,"1960_1970","TA",6.22851100359118,3,"TA","TA","Normal","BrkFace",7.18841273649695,12.1674835070897,"Barato"
"387",9.2687036152731,7.48211892355212,"split_multi_level","NAmes",3,644,2,533,0,5,1131,480,"RL","1Fam",172,"GasA",6,"1960_1970","TA",0,2,"TA","TA","Family","None",6.2803958389602,12.0975778052837,"Barato"
"388",9.76198159024195,7.350516171834,"1_5_story_fin","NAmes",3,537,2,782,340,6,1019,470,"RL","1Fam",150,"GasA",6,"1940_1950","TA",5.70711026474888,2,"TA","TA","Normal","Stone",6.18001665365257,12.1459036246527,"Barato"
"389",9.01164550106428,7.3004728142678,"1_story_1946_","NAmes",3,0,2,1480,506,5,1480,620,"RL","1Fam",325,"GasA",7,"1990_","Gd",7.08086789669078,3,"Gd","Gd","Normal","BrkFace",5.68017260901707,12.0517134581174,"Barato"
"390",8.99355158629998,7.04228617193974,"1_story_1946_","NAmes",3,0,1,1143,150,5,1143,308,"RL","1Fam",0,"GasA",5,"1950_1960","TA",6.75343791859778,2,"TA","TA","Normal","BrkFace",4.83628190695148,12.0692111830628,"Barato"
"391",9.28042597954287,7.09589322109753,"1_story_1946_","NAmes",3,0,1,1206,91,5,1206,312,"RL","1Fam",21,"GasA",5,"1950_1960","TA",6.84268328223842,1,"TA","TA","Normal","BrkFace",5.6021188208797,12.098947850022,"Barato"
"392",9.21363493892561,7.36581283720947,"1_story_1946_","NAmes",3,0,1,1244,432,5,1580,440,"RL","1Fam",188,"GasA",6,"1950_1960","TA",6.59987049921284,2.5,"TA","TA","Normal","Stone",6.2363695902037,12.0975056143901,"Barato"
"393",9.11007795003779,7.72179177681754,"2_family_conversion","OldTown",4,1128,2,840,0,3,1128,0,"RM","2fmCon",36,"Grav",5,"_1910","TA",0,2,"TA","Fa","Abnorml","None",6.73459165997295,12.1587565777402,"Barato"
"394",9.26492324974647,7.29369772060144,"2_story_1945_","OldTown",2,602,1,738,0,7,868,624,"RM","1Fam",0,"GasA",6,"1920_1930","Fa",5.64897423816121,1.5,"TA","TA","Normal","None",6.12249280951439,12.0268682001247,"Barato"
"395",8.69968140098951,7.08757370555797,"1_5_story_fin","BrkSide",3,348,1,572,0,6,848,576,"RM","1Fam",0,"GasA",6,"1930_1940","TA",5.57972982598622,2,"TA","TA","Normal","None",5.73334127689775,12.0327540995298,"Barato"
"396",8.69968140098951,7.25629723969068,"1_5_story_fin","BrkSide",3,636,1,780,0,7,780,312,"RM","1Fam",269,"GasA",6,"1940_1950","TA",5.70711026474888,1.5,"TA","TA","Normal","None",6.17586727010576,12.0327540995298,"Barato"
"397",8.73889570493404,7.3375877435386,"1_5_story_fin","BrkSide",4,608,2,928,0,5,928,480,"RM","1Fam",10,"GasA",5,"1920_1930","TA",6.10702288774225,2,"TA","TA","Normal","None",6.17586727010576,12.1113341413688,"Barato"
"398",8.99900186611174,7.58222919427646,"1_5_story_fin","OldTown",4,1074,1,888,0,5,888,572,"RM","1Fam",524,"GasA",4,"1910_1920","TA",0,1.5,"TA","TA","Normal","None",6.7900972355139,12.148896678522,"Barato"
"399",9.46506010672514,7.35308192051543,"2_story_1945_","OldTown",3,780,1,780,0,8,780,0,"RM","1Fam",512,"GasA",6,"1910_1920","TA",0,1.5,"Gd","Gd","Normal","None",6.66057514983969,12.1224909786047,"Barato"
"400",8.02910705461974,7.18916773842032,"2_story_1945_","OldTown",3,662,1,662,0,8,662,180,"RM","1Fam",112,"GasA",6,"1910_1920","TA",0,1.5,"TA","TA","Normal","None",6.49677499018586,11.9910135908435,"Barato"
"401",9.63325239368807,7.42416528104203,"1_story_1946_","ClearCr",3,0,2,1422,90,5,1675,365,"RL","1Fam",132,"GasA",5,"1950_1960","Gd",6.64248680136726,2,"TA","TA","Normal","BrkFace",6.48768401848461,12.1474561154346,"Barato"
"402",9.32616593748177,7.27309259599952,"2_story_1946_","Sawyer",4,720,1,720,0,5,720,480,"RL","1Fam",230,"GasA",5,"1960_1970","TA",5.59098698051086,1.5,"TA","TA","Normal","None",0,12.1638786675913,"Barato"
"403",9.9066326016802,7.30249642372733,"1_story_1946_","ClearCr",1,0,1,1420,0,7,1483,690,"RL","1Fam",496,"GasA",7,"1970_1980","Gd",6.99668148817654,2.5,"Gd","TA","Normal","None",5.79605775076537,12.0459134649109,"Barato"
"404",9.34836166987356,6.98007594056176,"1_story_1946_","Edwards",3,0,1,663,0,7,1074,467,"RL","1Fam",104,"GasA",6,"1940_1950","TA",4.65396035015752,2,"TA","Gd","Normal","None",5.15329159449778,12.1132526295906,"Barato"
"405",9.14323856843545,7.33432935030054,"1_5_story_fin","Edwards",3,0,1,756,0,6,1169,209,"RL","1Fam",0,"GasA",4,"1940_1950","TA",5.26269018890489,1,"TA","TA","Normal","None",6.33682573114644,12.0899968672116,"Barato"
"406",9.16178018136081,7.06731984865348,"1_story_1946_","Edwards",3,0,1,1172,0,7,1172,366,"RL","1Fam",240,"GasA",5,"1950_1960","TA",6.86171134048073,2,"TA","TA","Normal","None",5.3890717298165,12.0919289825966,"Barato"
"407",9.76915583974084,7.31920245876785,"1_story_1946_","Edwards",1,0,1,1508,96,5,1508,572,"RL","1Fam",0,"GasA",7,"1990_","Gd",7.20563517641036,2,"Gd","Gd","Partial","Stone",5.09375020080676,11.9954461684571,"Barato"
"408",9.3910773406399,7.26822302115957,"1_story_1946_","SawyerW",1,0,1,1433,177,5,1433,528,"RL","1Fam",544,"GasA",7,"1980_1990","Gd",7.26822302115957,2.5,"Gd","Gd","Normal","BrkFace",0,11.9621249954447,"Barato"
"409",9.31524078180155,6.87316383421252,"split_foyer","CollgCr",2,0,1,870,0,5,965,580,"RL","1Fam",71,"GasA",5,"1990_","Gd",6.7696419768525,2,"TA","TA","Normal","None",0,12.0398082943699,"Barato"
"410",9.63174444388585,6.93439720992856,"1_story_1946_","CollgCr",3,0,1,1026,0,8,1026,308,"RL","1Fam",401,"GasA",5,"1970_1980","Gd",5.29330482472449,2.5,"Gd","TA","Normal","None",4.94875989037817,12.1530583726986,"Barato"
"411",9.14590851181679,7.64921631982063,"2_story_1946_","CollgCr",4,1054,2,1040,0,5,1044,621,"RL","1Fam",369,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.94793706861497,12.1505432617672,"Barato"
"412",8.39750834847026,6.74405918631135,"1_story_PUD_1946_","CollgCr",1,0,1,848,170,5,848,420,"RM","TwnhsE",140,"GasA",6,"1990_","Gd",6.51174532964473,2,"Gd","Gd","Normal","BrkFace",5.17614973257383,11.8468737743125,"Barato"
"413",9.08000387024818,6.46302945692067,"1_story_1945_","Edwards",2,0,1,0,0,6,640,240,"RL","1Fam",0,"GasA",3,"1940_1950","NA",0,1,"TA","TA","Normal","None",0,11.9920634876349,"Barato"
"414",9.21483027724904,7.08757370555797,"1_story_1946_","Edwards",3,0,1,1196,0,6,1196,336,"RL","1Fam",425,"GasA",5,"1960_1970","Gd",6.97634807044775,2,"TA","TA","Normal","None",4.84418708645859,12.0976372296632,"Barato"
"415",8.27078101316267,7.0833878476253,"1_story_PUD_1946_","Blueste",2,0,2,1191,0,5,1191,531,"RM","TwnhsE",193,"GasA",8,"1980_1990","Gd",4.34380542185368,2,"Gd","Gd","Normal","None",7.01750614294126,11.9235701954888,"Barato"
"416",9.07257144223129,6.8596149036542,"1_story_1945_","IDOTRR",3,0,1,756,0,7,952,330,"C (all)","1Fam",265,"GasA",4,"_1910","TA",0,1,"Fa","TA","Alloca","None",6.62936325343745,12.0829211433167,"Barato"
"417",8.24590926477409,7.40671073017764,"1_story_PUD_1946_","Crawfor",2,0,2,1594,186,5,1646,525,"RM","TwnhsE",336,"GasA",8,"1990_","Ex",7.22548147278229,3.5,"Gd","Gd","Normal","Stone",5.40267738187228,11.9368839279811,"Barato"
"418",9.19044374026173,7.27586460054653,"2_story_1946_","Timber",3,700,2,384,0,5,744,400,"RL","1Fam",100,"GasA",5,"1990_","Gd",0,2.5,"TA","TA","Normal","None",5.95324333428778,12.0825556136989,"Barato"
"419",9.22177474960185,7.26612877955645,"1_story_1946_","Mitchel",3,0,2,1430,0,5,1430,624,"RL","1Fam",0,"GasA",5,"1990_","Ex",0,2,"TA","Gd","Normal","None",7.26612877955645,12.0797747597033,"Barato"
"420",9.46405192485681,6.72623340235875,"1_story_1946_","Mitchel",2,0,1,833,0,7,833,495,"RL","1Fam",431,"GasA",5,"1980_1990","Gd",5.33753807970132,2,"TA","Gd","Normal","None",3.61091791264422,12.0409434646556,"Barato"
"421",8.94910546953925,7.79688034278352,"duplex_all_style_age","Mitchel",4,1216,4,1216,0,2,1216,616,"RL","Duplex",200,"GasA",5,"1980_1990","TA",0,5,"TA","TA","Normal","None",7.10414409298753,12.1210080777085,"Barato"
"422",9.26340709291287,7.29979736675816,"1_5_story_fin","Mitchel",5,615,2,864,0,5,864,275,"RL","1Fam",567,"GasA",5,"1960_1970","TA",6.16751649088834,2,"TA","TA","Normal","None",5.96357934361845,12.2296590964259,"Barato"
"423",8.89521858376562,7.83320394864106,"1_story_PUD_1946_","StoneBr",1,0,2,2208,0,5,2522,564,"RL","TwnhsE",239,"GasA",8,"1990_","Ex",7.58375630070711,3,"Gd","Gd","Normal","None",5.4971682252932,11.944120554872,"Barato"
"424",8.90666440977005,7.2991214627108,"1_story_PUD_1946_","StoneBr",2,0,2,1418,0,5,1478,495,"RL","1Fam",211,"GasA",8,"1990_","Gd",5.8348107370626,3,"TA","TA","Normal","None",6.98286275146894,12.0010833252723,"Barato"
"425",8.98894529119609,7.45876269238096,"1_story_PUD_1946_","StoneBr",2,0,2,1587,0,5,1734,528,"RL","TwnhsE",102,"GasA",8,"1990_","Gd",6.60934924316738,3,"Gd","Gd","Normal","None",6.74170069465205,12.022070217172,"Barato"
"426",9.04911472347696,6.95749737087695,"1_story_1946_","NAmes",3,0,1,1043,178,7,1050,336,"RL","1Fam",0,"GasA",5,"1970_1980","Gd",6.21660610108486,2.5,"TA","TA","Normal","BrkFace",6.29894924685594,12.0919570643796,"Barato"
"427",9.56507343167757,7.92768504561578,"2_story_1946_","NridgHt",4,978,3,1776,726,5,1794,754,"RL","1Fam",199,"GasA",9,"1990_","Ex",7.21597500265147,4.5,"Ex","Ex","Normal","Stone",6.0330862217988,12.215588578199,"Barato"
"428",9.42149231043801,7.61134771740362,"1_story_1946_","NridgHt",3,0,2,2020,450,5,2020,896,"RL","1Fam",290,"GasA",9,"1990_","Ex",7.11720550316434,3,"Ex","Ex","Normal","Stone",6.67076632084587,12.1214862289296,"Barato"
"429",9.35694839161227,7.4599147662411,"1_story_1946_","NridgHt",3,0,2,1736,302,5,1736,834,"RL","1Fam",409,"GasA",9,"1990_","Ex",0,2,"Ex","Ex","Normal","Stone",7.4599147662411,12.1252362100086,"Barato"
"430",10.0563802986393,7.83241092718792,"2_story_1946_","NridgHt",5,1012,2,1508,20,5,1508,640,"RL","1Fam",465,"GasA",8,"1990_","Ex",7.11558212618445,3.5,"Gd","Ex","Family","Stone",5.63121178182137,12.3587552149984,"Barato"
"431",9.51155545871055,7.50052948539529,"1_story_1946_","NridgHt",3,0,2,1774,285,5,1808,850,"RL","1Fam",226,"GasA",9,"1990_","Ex",7.04141166379481,3,"Ex","Ex","Normal","None",6.45047042214418,12.1219269426321,"Barato"
"432",9.24067557177226,7.21450441415114,"1_story_PUD_1946_","NridgHt",2,0,2,1350,176,5,1358,484,"RL","TwnhsE",218,"GasA",7,"1990_","Gd",6.77650699237218,3,"Gd","Gd","Normal","Stone",6.16331480403464,12.022641672417,"Barato"
"433",8.06557942728209,7.1074254741107,"1_story_PUD_1946_","Blmngtn",2,0,2,1220,16,5,1220,397,"RL","TwnhsE",116,"GasA",7,"1990_","Gd",2.83321334405622,2,"Gd","Gd","Normal","BrkFace",7.09423484592476,11.9561632569433,"Barato"
"434",9.15218145780265,7.22620901010067,"split_multi_level","Gilbert",3,630,2,384,0,5,744,400,"RL","1Fam",100,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",5.95324333428778,12.1082080028001,"Barato"
"435",9.0400264343065,7.32317071794347,"2_story_1946_","Gilbert",3,695,2,794,0,5,819,394,"RL","1Fam",72,"GasA",6,"1990_","Gd",6.52795791762255,3.5,"TA","TA","Normal","None",4.71849887129509,12.0848906004027,"Barato"
"436",8.95557714628151,7.26612877955645,"split_multi_level","Gilbert",3,656,2,384,0,5,774,400,"RL","1Fam",0,"GasA",7,"1990_","Gd",0,2.5,"TA","TA","Normal","None",5.95324333428778,12.0582434525866,"Barato"
"437",9.22335530905368,7.44014668066269,"1_story_1946_","Somerst",3,0,2,1702,260,5,1702,844,"RL","1Fam",69,"GasA",8,"1990_","Gd",7.16626597413364,3,"Gd","Gd","Normal","Stone",6.0137151560428,12.0850321649997,"Barato"
